,ARI,FRE,CLI,Gunning Index,Body Length,Presence of URL,Code to Text Ratio,Title Body Similarity,Label
7265,17.98933333,27.95033333,-20.31702933,9.066666667,660,0,0.03,0.024390244,Bad
7266,20.36996241,36.96369486,-21.25631579,10.08025063,2696,0,0,0.020242915,Bad
7267,14.77205128,50.62628205,-20.4738359,9.702564103,304,1,0,0.02173913,Good
7268,15.60882353,71.21132353,-23.02748235,12.98431373,263,0,0,0.12195122,Good
7269,15.61483098,52.81609795,-22.04541219,11.030716,1591,0,0,0.038709677,Bad
7270,17.83,18.75954545,-21.94049091,12.61818182,132,0,0,0.269230769,Bad
7271,11.86863636,71.88143939,-20.3508,9.206060606,351,0,0,0.017241379,Very Bad
7272,8.015555556,72.07037037,-18.11991111,7.081481481,143,0,0,0.166666667,Bad
7273,23.82213058,21.90120275,-24.94027491,15.34570447,599,0,0,0.076923077,Bad
7274,19.43527689,48.69012913,-23.16147945,12.56112886,1849,0,0,0.051428571,Bad
7275,14.48119048,60.68833333,-20.93368333,10.18095238,316,0,0,0.04,Good
7276,10.39995536,67.48166667,-19.52806607,7.902380952,509,0,0.21875,0.122807018,Bad
7277,21.12945148,23.38767932,-23.21656034,13.03966245,493,0,0,0.292307692,Bad
7278,16.59655462,49.90941176,-20.44461176,9.136134454,746,0,0,0.088235294,Bad
7279,23.78073854,39.55619323,-26.72471637,17.34046645,3388,0,0,0.039735099,Bad
7280,16.19596154,49.87653846,-21.36064154,10.15384615,1525,0,0,0.017751479,Bad
7281,12.19680469,68.96721699,-21.25010862,9.909081216,1679,0,0.099697885,0.017751479,Very Bad
7282,11.58117293,62.77374436,-23.33247158,12.70015038,2783,0,0.230075188,0.02764977,Bad
7283,12.5365,50.405,-18.375595,6.5,492,0,0,0.106060606,Good
7284,13.01072464,57.32007642,-20.45391041,8.904769433,1397,0,0,0.046357616,Bad
7285,23.425,50.86886146,-27.07044331,17.95477707,841,0,0,0.019047619,Very Bad
7286,14.80060651,54.42981139,-21.67967219,10.68668639,921,0,0.01183432,0.027272727,Bad
7287,10.06848485,68.33712121,-17.60450303,6.751515152,130,0,0,0.173913043,Bad
7288,23.0509,23.732,-22.67962,12.4,679,0,0.31,0.028169014,Good
7289,15.04125,42.49827273,-20.65412727,9.494545455,517,0,0,0.096774194,Good
7290,13.49275081,54.38947411,-20.53937994,9.255016181,576,0,0,0.222222222,Bad
7291,12.64962963,53.89299383,-19.44392593,7.89382716,470,0,0,0.278688525,Bad
7292,15.94086957,51.98855072,-22.27224348,11.77971014,379,0,0,0.125,Bad
7293,15.90798507,56.93822761,-20.32358209,9.297014925,412,0,0.029850746,0.117647059,Very Bad
7294,19.38382857,49.65657143,-22.772944,12.22857143,1052,0,0,0.105691057,Bad
7295,13.87314815,69.02692901,-21.43902222,10.59382716,433,0,0,0.276923077,Bad
7296,13.99833333,64.19166667,-20.77781333,9.644444444,505,0,0,0.03030303,Good
7297,13.54790941,47.66666667,-20.62205017,9.353774681,684,0,0.081300813,0.038461538,Bad
7298,16.96701031,31.53162887,-21.13807423,10.17237113,591,0,0.072164948,0.014084507,Good
7299,13.5316915,63.54355828,-22.33724628,11.55968449,807,0,0.073619632,0.132075472,Very Good
7300,13.44206897,50.31617241,-18.81490345,7.329655172,358,0,0,0.08,Bad
7301,20.127,12.695,-21.30546,12,134,0,0,0.035714286,Bad
7302,21.31045977,50.93357553,-25.4415908,15.73037767,1113,0,0,0.062992126,Bad
7303,14.6395063,53.67970588,-21.18897773,10.06554622,761,0,0,0.056179775,Bad
7304,19.48754717,46.07083333,-23.26568302,12.85157233,934,0,0,0.060606061,Good
7305,15.61178404,53.82178404,-22.450877,12.03004695,380,0,0.197183099,0.101694915,Good
7306,14.00569536,47.18002318,-19.90278146,8.304900662,894,0,0,0.025423729,Bad
7307,13.15636364,55.15582513,-19.67042918,7.963867979,915,0,0,0.033333333,Very Good
7308,19.71678191,33.11786189,-21.46507021,10.34658055,2156,0,0,0.017647059,Bad
7309,15.44964335,52.15345308,-22.11348393,11.13580332,1962,0,0.008310249,0.040201005,Bad
7310,16.75279812,40.92262911,-22.45369277,11.57934272,1986,0,0,0.005050505,Bad
7311,16.37360119,68.2597619,-20.86858333,9.823809524,677,0,0,0.023255814,Good
7312,16.8808,47.476,-22.869544,12.8,274,0,0,0.379310345,Bad
7313,14.74414286,57.51785714,-21.37014,10.28571429,778,0,0,0.052631579,Bad
7314,14.64940476,60.68833333,-20.95888333,10.18095238,318,0,0,0.12,Bad
7315,17.54891389,43.94445205,-21.45820744,10.61682975,885,1,0,0.034782609,Bad
7316,14.44906872,69.0693038,-22.05279602,11.28173599,825,0,0,0,Very Good
7317,11.99184211,72.06578947,-21.11646053,9.863157895,772,0,0,0.092783505,Bad
7318,11.85737589,62.83120567,-20.07702695,9.117730496,254,0,0,0.043478261,Bad
7319,7.742903226,81.68314516,-20.10727742,9.490322581,141,0,0,0.296296296,Very Bad
7320,16.40142857,45.33335821,-21.07684542,9.806396588,1608,1,0,0.041420118,Bad
7321,16.79861111,32.12166667,-18.85873333,7.17037037,739,1,0,0.048780488,Very Good
7322,20.05628692,22.3142616,-23.22995781,13.03966245,475,0,0,0.054054054,Bad
7323,15.32727273,41.48818182,-18.62569091,8.218181818,146,0,0,0.086956522,Very Good
7324,23.01902878,43.75367806,-25.71966331,16.04388489,1598,0,0.100719424,0.020408163,Good
7325,11.36577236,58.52430894,-19.48679675,8.442276423,226,0,0,0.085714286,Bad
7326,13.60633333,59.73625,-18.70794667,7.388888889,281,0,0,0.085106383,Bad
7327,16.23202484,44.89391304,-20.23694062,8.919254658,719,0,0,0.071428571,Very Bad
7328,16.13300895,54.14460291,-22.79431499,12.06756152,1591,0,0,0.021978022,Bad
7329,18.01971842,37.76897426,-21.46985455,10.39517297,1400,0,0,0.030120482,Bad
7330,16.89216418,46.81285448,-20.35693134,9.297014925,426,0,0,0.030769231,Bad
7331,16.12396825,52.20814815,-21.10742476,10.01058201,800,0,0,0.071428571,Bad
7332,34.77144673,15.40406843,-21.96589717,11.21063539,3246,0,0,0.05,Bad
7333,11.58603922,78.72406863,-19.63984157,8.137254902,468,0,0.082352941,0.014084507,Very Good
7334,13.75517241,74.42094828,-19.63325862,8.144827586,688,1,0.068965517,0.095744681,Bad
7335,18.62606061,26.57740358,-21.35773333,10.39724518,770,1,0,0.082352941,Very Good
7336,22.23166667,24.65277778,-22.47116667,12.15555556,484,1,0,0.089552239,Bad
7337,14.78333333,59.00944444,-20.62983333,10.31111111,208,0,0,0.628571429,Bad
7338,9.760789474,73.73947368,-21.01549474,10.65263158,175,0,0,0.051282051,Bad
7339,16.47593496,61.71605691,-23.57407886,13.17723577,844,0,0,0.189655172,Bad
7340,11.06708943,68.03845528,-19.49310699,7.661788618,1117,0,0,0.044776119,Good
7341,17.02965057,41.4828777,-21.30841644,10.23062693,842,0,0,0.071428571,Bad
7342,18.871,37.42833333,-21.31624,10.33333333,772,0,0,0.10989011,Good
7343,13.89608287,46.69296753,-19.01817604,7.117581187,1454,1,0,0.012578616,Bad
7344,11.82830128,68.9724359,-20.60698397,9.125641026,1086,0,0,0.050420168,Good
7345,16.92891414,51.59520202,-21.21058763,10.04949495,1068,0,0,0.008403361,Very Good
7346,14.66165107,53.0293632,-20.79163609,9.337670707,1971,0,0,0.005586592,Good
7347,14.03883117,70.00793831,-21.12916364,9.95974026,845,0,0,0.137254902,Very Bad
7348,17.55666667,37.95305556,-22.09870667,11.44444444,530,0,0,0.029411765,Bad
7349,16.987,66.40166667,-21.3427,10.66666667,362,0,0,0.016129032,Bad
7350,18.25071429,54.24357143,-23.7569,13.67619048,458,0,0,0.052631579,Bad
7351,23.59722756,34.25602564,-25.6508641,16.05897436,1223,1,0.033653846,0.02238806,Bad
7352,21.33181818,47.42484848,-25.22767273,16.41212121,184,0,0,0.166666667,Bad
7353,13.16448448,61.91690687,-19.8552714,8.207538803,945,0,0,0.046153846,Bad
7354,16.70602273,40.92318182,-21.85028636,11.25454545,507,0,0,0.163934426,Good
7355,13.45619048,60.04087302,-19.5618,7.917460317,746,0,0,0.126436782,Bad
7356,14.54770115,48.31511494,-21.17831494,9.963218391,972,0,0,0.088495575,Good
7357,16.97108108,32.20885135,-20.84850811,10.48108108,229,0,0.135135135,0.026315789,Bad
7358,35.04400162,12.39015152,-37.8651526,32.24718615,2103,1,0.248106061,0.033980583,Bad
7359,17.01887626,42.82260943,-21.22090808,10.03973064,1313,0,0,0.025423729,Bad
7360,22.72040541,28.32864865,-26.40078919,17.34054054,403,0,0,0.125,Bad
7361,14.51986025,65.46268116,-21.26473292,10.03064182,1529,0,0,0.105882353,Bad
7362,13.37855856,52.21936937,-19.08197477,8.014414414,225,0,0,0.025641026,Bad
7363,9.059473684,70.29557895,-18.75248421,7.261754386,300,0,0,0.085106383,Bad
7364,11.86676471,63.62705882,-20.47703824,9.094117647,716,0,0,0.022222222,Very Bad
7365,13.88156627,50.01491566,-20.36009157,9.121927711,476,0,0,0.101449275,Bad
7366,9.897435897,58.75532051,-21.27196923,10.14188034,536,0,0.205128205,0.041666667,Bad
7367,17.54701923,74.01530769,-21.57177308,10.70461538,631,0,0,0.023255814,Bad
7368,10.56197674,67.73770349,-18.61826047,7.230232558,243,0,0,0.095238095,Bad
7369,14.98838889,56.53946759,-20.40212889,9.046296296,802,0,0,0.010989011,Bad
7370,31.61174242,-34.50621212,-18.90185606,8.321212121,854,1,0,0.083333333,Bad
7371,15.36907895,58.18732822,-21.73706316,10.78391813,948,1,0,0.007518797,Very Bad
7372,8.679402985,74.26086567,-19.46801194,7.957014925,333,0,0,0.14893617,Bad
7373,23.68056962,23.62925633,-21.09521519,10.40632911,591,0,0,0.072463768,Good
7374,13.1584127,66.02740741,-21.1492381,10.01058201,715,0,0,0.042553191,Bad
7375,15.23666667,58.99301587,-21.67533333,11.03492063,350,0,0,0.120689655,Bad
7376,38.03590909,34.975,-28.16383636,20.50909091,350,0,0,0.068181818,Bad
7377,20.11453416,28.63782609,-22.14526957,11.4484472,1027,1,0,0.02970297,Bad
7378,26.7732,9.3485,-26.520544,17.53333333,469,0,0,0.033333333,Bad
7379,14.68857143,63.06469697,-21.01287792,9.845887446,748,0,0,0.023529412,Bad
7380,13.01152597,64.34954545,-21.04673247,9.845887446,701,0,0,0.012195122,Bad
7381,20.22706954,48.34366569,-29.99673004,21.54436531,2505,0,0.329912023,0.045454545,Bad
7382,12.55026316,59.96423246,-19.67551579,8.401754386,325,0,0,0.12244898,Bad
7383,35.15434783,21.88413043,-28.94687826,21.26956522,328,0,0,0.022727273,Bad
7384,14.78142857,53.49728571,-20.4032,9.196190476,496,0,0,0.043478261,Bad
7385,21.52037821,33.17431891,-26.26789077,16.69337607,3064,0,0.261538462,0.036,Good
7386,13.4707619,52.0447619,-18.74093333,7.80952381,216,0,0,0.111111111,Bad
7387,14.88339394,46.37939394,-20.88028121,10.06060606,317,0,0,0.06122449,Bad
7388,14.30214286,60.33904762,-21.5792,11.35238095,225,1,0,0.105263158,Bad
7389,12.58150685,56.10367123,-19.77604932,8.387945205,414,0,0,0.196428571,Bad
7390,21.53648077,33.17431891,-26.26768974,16.69337607,3066,0,0.261538462,0.040160643,Bad
7391,14.78492912,45.42778626,-20.8806988,9.791057797,747,1,0,0.010204082,Very Bad
7392,26.95888889,-5.873703704,-23.17786667,14.28148148,200,1,0,0.1,Very Good
7393,13.97636364,63.72924242,-21.94494545,11.1030303,684,0,0,0.13,Bad
7394,13.49794872,70.74211966,-22.42335385,11.70188034,577,0,0,0.103448276,Bad
7395,36.52125,39.74833333,-29.53025,22.03333333,346,0,1.208333333,0.032786885,Bad
7396,69.96977143,-53.71671429,-59.974096,62.03809524,3656,0,0.352380952,0.008438819,Very Bad
7397,13.88072464,48.58778502,-21.58547826,10.47323671,1097,0,0,0.007194245,Very Bad
7398,10.0825,74.52166667,-19.01635,8.466666667,130,0,0,0.025641026,Bad
7399,18.15841463,70.26539634,-18.3822439,7.075609756,300,0,0,0.097560976,Bad
7400,7.818571429,85.12988095,-18.5986,7.152380952,214,0,0,0.235294118,Good
7401,16.02424638,59.81213768,-21.04997333,9.84057971,1361,0,0,0.041666667,Bad
7402,13.27287958,62.69038482,-21.12419686,9.849424084,1020,0,0,0.0078125,Very Good
7403,16.16473684,49.19210526,-21.02168421,10.30175439,340,0,0,0.065217391,Very Bad
7404,20.85166667,46.2602381,-22.27154667,11.9047619,455,0,0,0.174603175,Bad
7405,14.3884375,66.045,-20.1666625,9.65,189,0,0,0,Bad
7406,16.31976489,38.124279,-21.65614702,10.60877743,1340,0,0.051724138,0.032894737,Very Bad
7407,16.19779217,51.27821531,-21.75667265,10.68140472,2205,0,0.069948187,0.009756098,Very Good
7408,17.27774892,67.3495671,-23.05064242,12.78614719,423,0,0,0.081632653,Bad
7409,32.33847458,16.15677966,-32.86834576,26.2779661,304,1,0,0.142857143,Bad
7410,39.45779221,13.59428571,-38.23729091,33.05974026,732,0,0.38961039,0.021276596,Good
7411,12.63640845,70.59664789,-19.59284225,7.961690141,813,1,0,0.03030303,Bad
7412,16.26052535,42.11483871,-21.97986249,10.98617512,1752,1,0.051612903,0.016483516,Good
7413,18.54644068,48.97385593,-24.21009492,14.4779661,316,0,0,0.043478261,Bad
7414,9.777,81.37,-19.91464,9.333333333,151,0,0,0.083333333,Bad
7415,16.29970588,53.02705882,-20.41694118,9.094117647,844,1,0,0.104166667,Bad
7416,11.40714286,54.84416667,-18.544,8.104761905,123,0,0,0.526315789,Bad
7417,14.33927711,61.12796687,-21.61399518,10.54096386,895,0,0,0.027027027,Bad
7418,21.124375,46.67214286,-23.72365,13.55714286,679,0,0,0.022988506,Very Bad
7419,33.83545455,22.92378788,-35.0518,29.00606061,312,0,0,0.26,Very Good
7420,19.10525424,47.5365678,-24.12737627,14.4779661,323,1,0,0.104166667,Bad
7421,12.26656033,60.99514563,-19.81347517,8.2740638,576,0,0,0.091954023,Bad
7422,22.3795,47.77166667,-24.28212,14.66666667,367,0,0,0.018181818,Very Bad
7423,20.54767606,38.32860915,-20.52811268,9.663380282,499,1,0,0.069444444,Very Bad
7424,18.24595745,47.06193262,-22.34565106,11.68368794,836,0,0,0.135802469,Very Good
7425,14.83987805,47.45189024,-21.47432683,10.68780488,453,0,0,0.086206897,Bad
7426,12.14382353,62.38,-20.50687059,9.976470588,181,0,0,0.027777778,Bad
7427,15.23260192,56.2481271,-20.92799041,9.557218225,1617,0,0,0.011764706,Very Good
7428,16.38149485,51.96145619,-22.61428866,12.11237113,529,0,0,0.04109589,Bad
7429,14.47078947,54.77105263,-21.08512632,10.12631579,426,0,0,0.0625,Very Good
7430,16.72122449,63.80027211,-21.642,10.67210884,863,0,0,0.104761905,Bad
7431,17.93992248,20.71457364,-19.38492713,8.663565891,294,1,0,0.078947368,Bad
7432,19.77150718,54.80029306,-31.05499522,23.09138756,669,0,0.301435407,0.075949367,Very Good
7433,25.329375,47.495,-20.0264,9.233333333,395,0,0,0.044444444,Bad
7434,19.84897959,22.75117347,-22.6812,12.61632653,302,0,0,0.047619048,Good
7435,13.03935606,53.18469697,-19.69498788,8.321212121,507,0,0.136363636,0.097222222,Bad
7436,10.45733333,65.35222222,-19.89504,8.888888889,233,0,0,0.022727273,Bad
7437,15.79203704,53.06149691,-21.43865926,10.22345679,1864,0,0.024691358,0.01025641,Bad
7438,25.25337349,46.19683735,-27.64866747,18.84096386,914,0,0.355421687,0.029850746,Very Bad
7439,22.5452968,40.41611872,-22.53468311,12.28127854,493,1,0,0.028985507,Bad
7440,17.09424242,54.13398268,-23.05866061,12.52640693,840,0,0,0.038461538,Bad
7441,14.16473982,54.21189291,-20.87213213,9.469381599,1750,1,0,0.023952096,Very Good
7442,18.92423077,63.02961538,-23.07309231,13.93846154,151,0,0.192307692,0.105263158,Bad
7443,15.17315789,38.77807018,-21.07842105,10.30175439,328,0,0,0.076923077,Bad
7444,21.21761905,21.30412698,-21.57173333,10.71746032,860,0,0.198412698,0.076271186,Bad
7445,18.18669291,53.72402756,-19.08000315,7.39496063,897,0,0,0.017699115,Very Good
7446,14.04822581,48.85733871,-20.0352,8.84516129,365,0,0,0.086956522,Bad
7447,7.126,86.15583333,-17.68288,7.666666667,79,0,0,0.076923077,Good
7448,20.98510638,23.30590426,-22.25338511,11.61276596,1224,1,0,0.05511811,Good
7449,13.14237705,55.81526639,-19.9583082,8.427868852,698,0,0,0.042105263,Bad
7450,16.13807018,46.69412281,-19.11684386,7.592982456,504,0,0,0.055555556,Bad
7451,13.6735219,58.22976734,-20.51276642,9.141970803,772,0,0,0,Bad
7452,17.19557576,34.04484848,-20.84749576,9.575757576,1032,0,0,0.025,Very Good
7453,15.63766234,40.515671,-21.64716364,10.57316017,1303,1,0,0.03875969,Bad
7454,14.05078877,68.33296791,-19.04241578,7.239572193,846,0,0,0.030612245,Bad
7455,15.41875,41.5325,-20.15361625,8.4625,3920,0,0,0.021212121,Bad
7456,13.74242938,53.12535311,-17.96520226,6.611299435,379,1,0,0.032258065,Bad
7457,13.23224359,42.4724359,-20.59482821,9.702564103,287,0,0,0.127659574,Good
7458,16.76115385,37.01173077,-21.1996,10.31282051,471,0,0,0.084745763,Very Good
7459,14.59097561,56.41449187,-21.53910244,10.52520325,673,0,0,0.023529412,Bad
7460,13.97948052,50.23776623,-19.9888,8.679480519,453,0,0,0.054545455,Bad
7461,30.53042105,29.48846491,-29.48409263,21.14035088,1707,0,0,0.082802548,Bad
7462,18.41793956,7.052012363,-18.70758462,6.98956044,660,0,0,0.164179104,Very Good
7463,14.28538462,47.88352564,-21.23608615,10.00512821,1075,0,0,0.01459854,Bad
7464,8.413963964,68.26261261,-19.14395315,8.014414414,186,0,0,0,Bad
7465,15.45430303,60.25575758,-20.79225939,9.575757576,971,1,0,0.105263158,Bad
7466,23.90917431,1.104330275,-21.71281101,11.08697248,797,1,0,0.045454545,Bad
7467,17.25551546,50.21300258,-22.51669278,12.11237113,547,1,0.051546392,0.028169014,Bad
7468,12.35791444,74.3971123,-20.47133904,9.013903743,1004,1,0,0.050847458,Bad
7469,12.47438776,62.87471939,-19.0516,7.716326531,289,0,0,0.111111111,Very Bad
7470,20.56973654,27.59528637,-21.55546712,10.82840779,1286,1,0,0.060150376,Bad
7471,21.07105691,25.00386179,-23.52567642,13.42113821,502,0,0,0.102941176,Good
7472,14.82384146,57.4797815,-19.9805122,8.475203252,746,0,0,0.041666667,Bad
7473,12.74207207,67.11666667,-19.06449369,7.473873874,440,0,0,0.014492754,Bad
7474,15.28080097,60.29098301,-23.07333883,12.39708738,2085,0,0.351941748,0.026737968,Bad
7475,18.72697987,50.81081879,-24.24195436,14.18845638,799,0,0.067114094,0.075,Bad
7476,16.26608696,31.09293478,-18.7399913,7.034782609,624,0,0,0.092307692,Bad
7477,21.17314465,-3.096666667,-20.56891824,9.821383648,380,0,0,0.086956522,Bad
7478,16.13070513,70.19551282,-20.47157436,9.702564103,319,0,0,0.01754386,Very Bad
7479,17.24333333,10.96953704,-19.38222222,8.881481481,183,0,0,0,Very Bad
7480,13.23811868,60.02118848,-21.38652101,10.18720631,1790,1,0.008746356,0.036809816,Good
7481,22.26692308,47.95794872,-19.11276923,8.225641026,308,0,0,0.135135135,Very Bad
7482,6.731835206,68.86680712,-19.90525543,8.382771536,392,0,0.314606742,0,Very Bad
7483,14.08391566,63.17134036,-21.49922892,10.78192771,443,1,0,0.290909091,Bad
7484,11.5728,68.6435,-18.745008,8.6,142,1,0,0.153846154,Bad
7485,19.77160386,37.47350242,-22.96895053,12.39613527,1388,0,0,0.077922078,Bad
7486,20.90962705,56.99597345,-24.98972187,15.09127686,1257,0,0,0,Good
7487,18.26530516,35.90629108,-22.44052488,11.74835681,840,0,0,0.032608696,Bad
7488,11.69666667,72.71194444,-16.47866667,4.911111111,236,1,0,0.051282051,Good
7489,11.982108,56.86871236,-18.86574663,7.129387331,624,1,0,0.117021277,Very Bad
7490,17.45248485,67.96484848,-20.83110303,10.06060606,347,0,0,0.083333333,Bad
7491,11.63142857,58.8822619,-18.5188,8.104761905,124,0,0,0.173913043,Bad
7492,24.36038104,40.30413801,-25.36129145,15.59869888,1655,0,0,0.03030303,Bad
7493,16.50116606,55.84790598,-21.42070085,10.30866911,1075,0,0,0.052631579,Very Good
7494,16.9085,57.92166667,-21.341475,10.16666667,1444,0,0,0,Bad
7495,15.04466667,49.25972222,-22.13006667,11.44444444,482,0,0,0.171428571,Bad
7496,16.74189189,49.08037838,-22.01257297,11.24036036,638,0,0,0.032608696,Bad
7497,17.54274194,29.70895161,-19.9688129,8.84516129,411,0,0,0.032786885,Bad
7498,15.94373257,57.87323352,-21.89697288,10.91875792,1475,0,0.015209125,0.07518797,Very Good
7499,10.6405,72.89,-19.9264,8.666666667,313,0,0,0.122807018,Bad
7500,13.29285714,64.37714286,-21.69213333,11.03492063,324,0,0,0.145833333,Bad
7501,21.41076923,28.31429487,-21.14833846,10.82564103,274,0,0,0.146341463,Very Bad
7502,15.5775,25.055,-18.92815,8.466666667,158,0,0,0.230769231,Bad
7503,20.51793103,35.28689655,-23.99713655,13.87586207,845,0,0,0.063829787,Very Bad
7504,11.97134615,69.70153846,-19.25562308,7.969230769,297,0,0,0.1875,Bad
7505,18.25042857,58.24077381,-23.19144,12.88095238,592,0,0,0.031914894,Very Bad
7506,16.65714286,34.09142857,-21.6618,11.35238095,246,0,0,0.119047619,Good
7507,13.78666667,58.37452381,-22.32446667,11.9047619,350,0,0,0.040816327,Bad
7508,11.2805,48.285,-18.4072,6.666666667,353,0,0,0.034482759,Very Bad
7509,15.75342857,58.12357143,-21.34578,10.28571429,808,0,0,0.071428571,Bad
7510,19.24457672,49.86351852,-22.26590794,11.50405644,1001,0,0,0.058823529,Bad
7511,11.96271845,64.90075728,-21.59161165,10.62834951,505,0,0,0.056338028,Very Good
7512,30.65615385,17.07038462,-30.85842308,23.56923077,288,0,0,0.166666667,Bad
7513,13.68153846,52.23224359,-21.24483077,10.82564103,210,0,0,0.055555556,Bad
7514,12.74825714,65.983,-19.65225143,8.114285714,574,0,0,0.05,Very Bad
7515,12.43954545,57.74810606,-20.35792727,9.206060606,359,0,0,0.14516129,Bad
7516,13.24428571,62.00121019,-22.12313485,11.22620564,782,0,0,0.06185567,Bad
7517,12.50186813,55.72351648,-19.29067692,7.63956044,530,0,0,0.026315789,Very Bad
7518,14.72419414,59.04606838,-20.36749011,8.856654457,1381,0,0,0.044871795,Bad
7519,9.395625,63.92166667,-19.0335,7.633333333,253,0,0,0.294117647,Bad
7520,13.19,64.06929825,-21.08729263,9.740350877,1520,0,0,0.006060606,Bad
7521,14.79523529,55.57213235,-21.76002824,10.97058824,462,0,0,0.034482759,Bad
7522,18.22871629,44.4649137,-22.16094218,11.34973031,1234,1,0.101941748,0.029411765,Good
7523,17.65821705,54.48251938,-23.95509612,13.93178295,452,0,0,0.043478261,Good
7524,10.60759747,75.12062873,-20.47742592,8.92110994,1098,0,0,0.006711409,Very Good
7525,19.80739837,33.27703252,-23.54145203,13.42113821,480,0,0,0.111111111,Bad
7526,13.67753623,57.31224638,-19.77197101,8.423188406,804,1,0.028985507,0.018518519,Bad
7527,16.1235,50.855,-21.35544,12,117,0,0,0,Bad
7528,15.17371429,51.00038462,-20.94569978,9.736263736,754,0,0,0.038095238,Bad
7529,11.94,51.32386364,-20.34367273,9.812121212,176,0,0,0.107142857,Bad
7530,11.14652174,47.68423913,-18.8512,8.339130435,131,0,0,0.272727273,Bad
7531,11.2685,77.13,-19.89504,8.666666667,321,0,0,0.118644068,Bad
7532,13.28883495,64.07745631,-21.57619806,10.43417476,1068,0,0,0.033057851,Very Good
7533,13.77927632,38.54384211,-19.94175789,8.343157895,891,0,0,0.043010753,Bad
7534,18.71397053,42.79095272,-22.77601817,12.08604175,2051,1,0.017191977,0.024752475,Good
7535,19.16269912,35.5771792,-23.73973274,13.47699115,1270,1,0.008849558,0.043103448,Very Good
7536,20.36173913,14.50163043,-18.64923478,8.339130435,176,0,0,0.166666667,Bad
7537,22.34583871,41.12439516,-26.90619871,17.75806452,803,1,0.167741935,0.134831461,Bad
7538,18.68456522,60.22389855,-23.6006087,13.32985507,771,0,0,0.020618557,Bad
7539,12.35361664,61.20278481,-18.74609042,7.020614828,472,0,0,0.082191781,Good
7540,37.58418182,46.16636364,-31.53797091,24.72727273,368,0,0.545454545,0.023809524,Bad
7541,16.93153846,51.94038462,-23.16536308,12.70769231,700,0,0,0.053763441,Bad
7542,17.63060241,42.22676205,-21.57573976,10.54096386,1011,0,0,0.039370079,Bad
7543,11.03538462,65.35282051,-19.30123077,8.225641026,215,0,0,0.2,Bad
7544,24.72666667,2.476111111,-20.5792,10.31111111,284,0,0,0.142857143,Bad
7545,11.85333333,81.49259259,-18.08942222,7.081481481,165,0,0,0.038461538,Good
7546,13.03522388,56.64384328,-25.47097075,15.51940299,1260,0,0.241791045,0,Good
7547,13.17055556,46.0874537,-17.37551111,6.181481481,179,0,0,0.115384615,Good
7548,13.60533333,53.25619048,-18.86945333,7.238095238,434,0,0,0.06557377,Very Bad
7549,18.46431925,55.01615023,-22.3465277,12.03004695,423,1,0,0.111111111,Bad
7550,12.55066667,71.00555556,-19.88981333,8.888888889,253,0,0,0.170731707,Very Good
7551,14.32995098,58.28325572,-21.11511765,9.911437908,851,0,0,0.030927835,Bad
7552,17.45411765,33.28196078,-20.28665882,9.584313725,329,1,0,0.042553191,Bad
7553,19.66035014,36.2921362,-23.01468474,12.43225185,1696,0,0,0.043478261,Bad
7554,12.4944898,59.8892381,-24.2,14.03210884,600,1,0.31292517,0.025974026,Very Good
7555,20.04686138,45.90227724,-29.73368475,21.22896616,2673,0,0.108484006,0.004016064,Bad
7556,33.38347985,30.6752381,-24.26885128,14.57289377,766,0,0,0.083333333,Bad
7557,13.97625604,61.80741546,-23.02749488,12.39613527,1105,1,0.056521739,0.176923077,Very Bad
7558,13.17061267,60.03880582,-18.91630363,7.129387331,651,0,0,0.036144578,Very Good
7559,18.86198589,22.01209677,-18.8672494,7.059005376,2780,1,0,0.021201413,Very Bad
7560,18.36372113,38.91700599,-22.46102926,11.7823781,988,1,0.161676647,0.008196721,Very Bad
7561,16.36674271,40.71927503,-20.56753511,9.165424588,1621,1,0,0.027472527,Bad
7562,20.47545455,42.28545455,-25.23836364,16.41212121,178,0,0,0,Bad
7563,14.69363636,49.21170257,-20.08038024,8.522122964,1038,0,0,0.030612245,Very Bad
7564,13.7775969,40.43550388,-19.68302946,8.663565891,256,0,0,0.289473684,Bad
7565,13.07096045,62.5479096,-21.21072994,10.20564972,618,0,0,0.065934066,Bad
7566,28.0075,34.795,-27.21517,19,250,0,0,0.179487179,Bad
7567,16.81670886,56.62078481,-20.08678481,8.826329114,509,0,0,0.056603774,Bad
7568,17.25612857,47.01358929,-21.885576,10.97857143,1031,1,0,0.047619048,Very Good
7569,22.37830508,20.22809322,-24.15428475,14.4779661,364,0,0,0.076923077,Bad
7570,18.8205303,51.78893939,-24.15859848,14.18787879,478,0,0,0.044776119,Very Bad
7571,13.5188961,60.64689935,-21.1704,10.21948052,414,0,0,0.089285714,Good
7572,29.09764706,42.00333333,-30.53858824,23.18431373,271,0,0,0.086206897,Bad
7573,13.52825832,45.23630137,-18.44867632,6.719373777,461,0,0,0.06557377,Very Bad
7574,13.13148659,63.57463602,-20.22257716,8.720306513,816,0,0,0.028037383,Bad
7575,25.92958333,24.87910256,-25.60337179,16.25128205,663,1,0,0.04,Good
7576,9.477748447,68.62456522,-23.29871491,12.73167702,694,0,0.298913043,0.032258065,Bad
7577,27.62417933,37.13691489,-19.20812523,7.796960486,845,0,0,0.094594595,Bad
7578,10.414375,73.995,-20.2126,10.9,81,0,0,0.047619048,Good
